
Delta Timestamp,Old Label,New label,head.x,head.y,head.z,leftShoulder.x,leftShoulder.y,leftShoulder.z,leftElbow.x,leftElbow.y,leftElbow.z,leftWrist.x,leftWrist.y,leftWrist.z,leftHand.x,leftHand.y,leftHand.z,leftFingerTip.x,leftFingerTip.y,leftFingerTip.z,leftHip.x,leftHip.y,leftHip.z,leftKnee.x,leftKnee.y,leftKnee.z,leftAnkle.x,leftAnkle.y,leftAnkle.z,leftFoot.x,leftFoot.y,leftFoot.z,rightShoulder.x,rightShoulder.y,rightShoulder.z,rightElbow.x,rightElbow.y,rightElbow.z,rightWrist.x,rightWrist.y,rightWrist.z,rightHand.x,rightHand.y,rightHand.z,rightFingerTip.x,rightFingerTip.y,rightFingerTip.z,	rightHip.x,rightHip.y,rightHip.z,rightKnee.x,rightKnee.y,rightKnee.z,rightAnkle.x,rightAnkle.y,rightAnkle.z,rightFoot.x,rightFoot.y,rightFoot.z,spine.x,spine.y,spine.z,shoulderCenter.x,shoulderCenter.y,shoulderCenter.z,leftThumb.x,leftThumb.y,leftThumb.z,rightThumb.x,rightThumb.y,rightThumb.z,ballX,ballY
66,free_gestures,free_gestures,-0.007744930684566498,-0.00104600191116333,-0.004755735397338867,-0.0028709322214126587,0.002929791808128357,0.0038328170776367188,-0.0025975406169891357,0.0055328235030174255,0.010331392288208008,-0.009055793285369873,0.0060974955558776855,0.008758306503295898,-0.005036294460296631,0.0077398717403411865,0.007590770721435547,0.0015660226345062256,0.003552645444869995,0.009572029113769531,-0.00488358736038208,0.0012337863445281982,1.4257431030273438E-4,4.626065492630005E-4,-3.504753112792969E-5,7.152557373046875E-7,7.134228944778442E-4,7.450580596923828E-6,5.91278076171875E-4,-0.004187695682048798,-2.893209457397461E-4,-1.5854835510253906E-4,-0.0025117099285125732,-0.0019284337759017944,-0.013088226318359375,0.0010645389556884766,-0.006315536797046661,-0.02289605140686035,0.005512237548828125,-0.006919562816619873,-0.027457237243652344,-0.002439454197883606,-0.00576665997505188,-0.0346221923828125,-0.0039067864418029785,-0.008488386869430542,-0.03380918502807617,-0.004953708499670029,-5.033612251281738E-4,-0.0070383548736572266,-0.002131722867488861,-0.0012637972831726074,-0.0020508766174316406,0.003383226692676544,-8.547306060791016E-4,-0.002321958541870117,-0.0015554428100585938,-0.0011292695999145508,-0.003061056137084961,-0.0021629780530929565,0.001438407227396965,-0.003580331802368164,-0.001332789659500122,1.87605619430542E-5,-0.001882314682006836,-0.0032972097396850586,0.03346678614616394,0.0054759979248046875,-0.014652073383331299,0.057426512241363525,-0.07454967498779297,0.0,0.0
72,free_gestures,free_gestures,-0.009721275418996811,-0.002346336841583252,-0.007048845291137695,-0.00470578670501709,0.0048736631870269775,0.007107257843017578,-0.0030374526977539062,0.0076660290360450745,0.015021324157714844,-0.007747471332550049,0.011458933353424072,0.013808965682983398,-0.0022727251052856445,0.012229681015014648,0.014021873474121094,-0.0029101967811584473,0.009027063846588135,0.012506723403930664,-0.006562657654285431,0.0014427900314331055,8.382797241210938E-4,7.971376180648804E-4,-3.141164779663086E-5,1.690387725830078E-4,0.0012807920575141907,4.756450653076172E-5,7.555484771728516E-4,-0.006233416497707367,-3.994107246398926E-4,-2.694129943847656E-4,-0.0015576928853988647,-0.0036597400903701782,-0.017998456954956055,0.0025572478771209717,-0.010499753057956696,-0.03308749198913574,0.003381073474884033,-0.01311996579170227,-0.04601168632507324,-0.00832335650920868,-0.009271770715713501,-0.051757097244262695,-7.950812578201294E-4,-0.007130831480026245,-0.06512928009033203,-0.006714778020977974,-0.0011442005634307861,-0.009818315505981445,-0.0024449601769447327,-0.0012083053588867188,-0.002621889114379883,0.0109124556183815,4.590749740600586E-4,-0.004844188690185547,0.018128886818885803,-0.008309602737426758,0.08125615119934082,-0.0025145746767520905,0.0015374813228845596,-0.0046634674072265625,-0.0013316534459590912,-2.507418394088745E-4,-0.002854585647583008,0.0016834139823913574,0.034615904092788696,0.014618873596191406,-0.02084288001060486,0.04825600981712341,-0.09437108039855957,0.0,0.0
83,free_gestures,free_gestures,-0.0049702078104019165,-0.001617133617401123,-0.004106998443603516,-0.002893611788749695,0.002878621220588684,0.004602193832397461,-0.0011139214038848877,0.0046884119510650635,0.010147333145141602,-0.0031746625900268555,0.00828099250793457,0.009243249893188477,0.0015861988067626953,0.011992454528808594,0.010408878326416016,0.00551179051399231,0.011147409677505493,0.008151531219482422,-0.003456592559814453,8.626282215118408E-4,7.05718994140625E-4,7.291287183761597E-4,1.0454654693603516E-4,1.6951560974121094E-4,8.260160684585571E-4,-5.310773849487305E-5,2.913475036621094E-4,-0.0037879720330238342,-3.0726194381713867E-4,-2.6702880859375E-4,6.884336471557617E-4,-0.0017695426940917969,-0.010691642761230469,0.002285793423652649,-0.005213320255279541,-0.018383026123046875,-9.923279285430908E-4,-0.007282942533493042,-0.03616642951965332,-0.008767321705818176,-0.006383180618286133,-0.03606247901916504,-0.0034215152263641357,-0.004193514585494995,-0.04548907279968262,-0.0034335441887378693,-5.381405353546143E-4,-0.00551915168762207,-4.2773783206939697E-4,-5.736351013183594E-4,-0.0010027885437011719,0.010089457035064697,0.0018964409828186035,-0.003921985626220703,0.020211264491081238,-0.006703734397888184,0.08263540267944336,-0.001097559928894043,8.119288831949234E-4,-0.002522706985473633,-4.1395053267478943E-4,-1.720041036605835E-4,-0.001695871353149414,0.004686564207077026,0.014037877321243286,0.01100015640258789,-0.01199270784854889,0.01948752999305725,-0.053404808044433594,0.0,0.0
79,free_gestures,free_gestures,-0.0029537342488765717,-0.0013551115989685059,-0.002945423126220703,-0.0016239434480667114,0.0022584497928619385,0.004618167877197266,3.063976764678955E-4,0.004684366285800934,0.011325836181640625,0.0028531551361083984,0.0074769556522369385,0.009521007537841797,0.00840267539024353,0.00687861442565918,0.009846925735473633,-0.001311659812927246,0.00684964656829834,0.006190061569213867,-0.0021071061491966248,2.079308032989502E-4,0.0011682510375976562,0.011562049388885498,-0.0484810471534729,0.05258512496948242,0.0014575719833374023,-1.1527538299560547E-4,3.4618377685546875E-4,-0.0033634305000305176,-3.5262107849121094E-4,-1.3065338134765625E-4,0.0020030587911605835,-0.0021256357431411743,-0.011493921279907227,0.0018473118543624878,-0.006916336715221405,-0.021432876586914062,-0.006469711661338806,-0.010786294937133789,-0.03029775619506836,-0.015403732657432556,-0.01350143551826477,-0.03320646286010742,-0.010710075497627258,-0.013564974069595337,-0.046514272689819336,-0.001965181902050972,-0.0012016594409942627,-0.005006074905395508,-2.081170678138733E-4,-1.4913082122802734E-4,-0.0010135173797607422,0.017847493290901184,0.005298316478729248,-0.005244016647338867,0.007469967007637024,-0.00671541690826416,0.08259391784667969,-3.245249390602112E-4,2.2420473396778107E-4,-0.0017566680908203125,1.0110437870025635E-4,-2.817511558532715E-4,-0.0014526844024658203,0.021328449249267578,0.005969017744064331,-0.0026569366455078125,-0.009344160556793213,-0.043860793113708496,-0.03467845916748047,0.0,0.0
90,free_gestures,free_gestures,-0.00320439413189888,-0.0021299421787261963,-0.0042743682861328125,-4.337131977081299E-4,0.0033249258995056152,0.007238864898681641,0.0011393427848815918,0.006542660295963287,0.015419244766235352,0.007546901702880859,0.008680164813995361,0.014482498168945312,0.011057049036026001,0.011593788862228394,0.016541719436645508,0.00206640362739563,0.012368649244308472,0.011867761611938477,-0.0020419955253601074,2.3704767227172852E-4,0.0016951560974121094,0.011621922254562378,-0.048401713371276855,0.05248093605041504,0.0021743401885032654,3.516674041748047E-4,-2.4318695068359375E-5,-0.005083829164505005,-8.52346420288086E-6,-6.279945373535156E-4,0.004166319966316223,-0.004106298089027405,-0.01683497428894043,0.0028890669345855713,-0.011079460382461548,-0.031167984008789062,-0.015490114688873291,-0.013534754514694214,-0.05081748962402344,-0.02695593237876892,-0.01573219895362854,-0.04823708534240723,-0.023598521947860718,-0.01591593027114868,-0.0636129379272461,-0.0012554842978715897,-0.0022293031215667725,-0.007392168045043945,0.0017626211047172546,3.1244754791259766E-4,-0.0023081302642822266,0.0181073397397995,0.005370199680328369,-0.005178689956665039,0.010452985763549805,-0.005971312522888184,0.08611512184143066,4.100613296031952E-4,8.260272443294525E-5,-0.0028083324432373047,0.0011029429733753204,-7.267743349075317E-4,-0.0026559829711914062,0.02032071352005005,0.006799429655075073,0.005357503890991211,-0.02636142075061798,-0.030347168445587158,-0.05031275749206543,0.0,0.0
77,free_gestures,free_gestures,-0.001228049397468567,-8.296072483062744E-4,-0.0019812583923339844,0.0014011412858963013,0.0013810545206069946,0.003964424133300781,0.0015792548656463623,0.004409454762935638,0.010729312896728516,0.006238579750061035,0.0033187270164489746,0.009431838989257812,0.008293479681015015,0.007103979587554932,0.010110616683959961,0.006542623043060303,0.006894230842590332,0.008933067321777344,-3.629252314567566E-4,2.804398536682129E-5,9.9945068359375E-4,0.011287391185760498,-0.048405349254608154,0.052312612533569336,0.001606971025466919,3.115534782409668E-4,-1.8858909606933594E-4,-0.0030381083488464355,1.0156631469726562E-4,-5.171298980712891E-4,0.0032123029232025146,-0.002374991774559021,-0.01192474365234375,0.0013963580131530762,-0.006895244121551514,-0.020976543426513672,-0.0133589506149292,-0.007334351539611816,-0.03226304054260254,-0.021072030067443848,-0.012227088212966919,-0.03110218048095703,-0.026710227131843567,-0.01727348566055298,-0.032292842864990234,5.055852234363556E-4,-0.0015884637832641602,-0.0046122074127197266,0.0020758584141731262,2.56955623626709E-4,-0.0017371177673339844,0.010578110814094543,0.004056394100189209,-0.0026564598083496094,-0.009231343865394592,0.0012090206146240234,0.0017979145050048828,7.616579532623291E-4,-1.6471371054649353E-5,-0.0017251968383789062,0.0011018067598342896,-4.5727193355560303E-4,-0.0016837120056152344,0.015340089797973633,0.005650311708450317,-0.003785371780395508,-0.02017061412334442,-0.021176666021347046,-0.030491352081298828,0.0,0.0
75,free_gestures,free_gestures,-7.990598678588867E-4,-0.0012170672416687012,-0.0025093555450439453,0.0036023855209350586,0.002315729856491089,0.0073926448822021484,0.006058990955352783,0.006323419511318207,0.017592906951904297,0.014370709657669067,0.006439387798309326,0.0130767822265625,0.016896605491638184,0.006857037544250488,0.017410993576049805,0.014179766178131104,0.005349278450012207,0.013771772384643555,-3.092736005783081E-4,-5.555152893066406E-5,0.0018496513366699219,0.011187642812728882,-0.04828810691833496,0.05199289321899414,0.002030007541179657,6.222724914550781E-4,-2.6464462280273438E-5,-0.005423329770565033,3.1119585037231445E-4,-4.489421844482422E-4,0.00727437436580658,-0.005958080291748047,-0.017332792282104492,0.001914888620376587,-0.013061046600341797,-0.030770540237426758,-0.015213951468467712,-0.008603930473327637,-0.04197883605957031,-0.03160005807876587,-0.011879056692123413,-0.045136213302612305,-0.0322343111038208,-0.013385772705078125,-0.050763845443725586,0.0011110156774520874,-0.0028118491172790527,-0.00641322135925293,0.00567762553691864,0.0016810894012451172,-0.0019378662109375,0.0161837637424469,0.004186272621154785,-0.005094766616821289,0.01335810124874115,0.0035905838012695312,-0.004021644592285156,0.002069380134344101,-3.085825592279434E-4,-0.002496957778930664,0.0035991258919239044,-0.0010211914777755737,-0.0026335716247558594,0.024226367473602295,0.002018064260482788,-0.004052877426147461,-0.02615584433078766,-0.031168371438980103,-0.04027867317199707,0.0,0.0
81,free_gestures,free_gestures,1.7832964658737183E-4,-0.0011622905731201172,-0.0018570423126220703,0.003391474485397339,0.002001151442527771,0.006048917770385742,0.005312681198120117,0.003772258758544922,0.010957002639770508,0.012825876474380493,0.004323869943618774,0.008606433868408203,0.01125749945640564,0.0044682323932647705,0.013995170593261719,0.011015206575393677,0.003974050283432007,0.01051640510559082,1.1876225471496582E-4,-5.447864532470703E-5,0.001377105712890625,-3.987550735473633E-5,1.9657611846923828E-4,-4.239082336425781E-4,0.001139804720878601,7.776618003845215E-4,-2.0837783813476562E-4,-0.004105620086193085,5.537271499633789E-4,-4.291534423828125E-4,0.006225332617759705,-0.005563750863075256,-0.010749101638793945,0.0015602856874465942,-0.010328926146030426,-0.019529104232788086,-0.010875403881072998,-0.004018038511276245,-0.03023552894592285,-0.022080227732658386,-0.0018827319145202637,-0.029064655303955078,-0.018412530422210693,0.0015367567539215088,-0.03556966781616211,0.0013151280581951141,-0.0022510290145874023,-0.004187107086181641,0.005572505295276642,0.0018857121467590332,-0.001495361328125,0.005865499377250671,2.0176172256469727E-4,-0.0023729801177978516,0.025572463870048523,0.0031256675720214844,-0.0022983551025390625,0.0020423084497451782,-4.337131977081299E-4,-0.00182342529296875,0.003499157726764679,-0.001008942723274231,-0.002153158187866211,0.007878541946411133,-0.002801835536956787,0.00774693489074707,-0.023002490401268005,0.0035219192504882812,-0.025421619415283203,0.0,0.0
76,free_gestures,free_gestures,0.0017609670758247375,-0.0015761256217956543,-0.0020554065704345703,0.005954563617706299,0.0012044906616210938,0.005309581756591797,0.008607447147369385,0.0024777650833129883,0.009577274322509766,0.013100892305374146,0.0032896995544433594,0.010380983352661133,0.013718128204345703,0.0038171112537384033,0.01639533042907715,0.01318386197090149,0.0013938844203948975,0.015319108963012695,4.560500383377075E-4,-1.8256902694702148E-4,0.0012450218200683594,4.2913854122161865E-4,4.315376281738281E-5,-6.222724914550781E-5,6.077662110328674E-4,2.9212236404418945E-4,2.503395080566406E-4,-0.004143327474594116,1.4650821685791016E-4,1.2612342834472656E-4,0.0077324360609054565,-0.0062538981437683105,-0.009787321090698242,0.001367032527923584,-0.011614993214607239,-0.019865989685058594,-0.011531710624694824,-0.029136478900909424,-0.0359952449798584,-0.021264076232910156,-0.01657763123512268,-0.03009963035583496,-0.02614852786064148,-0.01607188582420349,-0.03365826606750488,0.002710387110710144,-0.0030708909034729004,-0.005601167678833008,0.008556626737117767,0.003803849220275879,2.7298927307128906E-4,0.012156635522842407,-1.2803077697753906E-4,-0.0019767284393310547,0.02398499846458435,7.776021957397461E-4,-0.006848573684692383,0.0039017125964164734,-9.617805480957031E-4,-0.002466917037963867,0.006012510508298874,-0.0015254616737365723,-0.002571582794189453,0.01317015290260315,-0.010379254817962646,0.009079456329345703,-0.020945921540260315,-0.016747593879699707,-0.026881694793701172,0.0,0.0
89,free_gestures,free_gestures,0.005518049001693726,-0.0030000507831573486,-0.0033652782440185547,0.013060763478279114,7.067620754241943E-4,0.006340742111206055,0.01640346646308899,0.002729550004005432,0.012520313262939453,0.018577098846435547,0.0032922029495239258,0.01678013801574707,0.019158929586410522,0.004920929670333862,0.02389383316040039,0.0224897563457489,0.002715587615966797,0.022693157196044922,0.0010664835572242737,-8.091330528259277E-5,0.0014624595642089844,0.010966621339321136,0.045969486236572266,-0.04660153388977051,0.0011041536927223206,4.8595666885375977E-4,6.189346313476562E-4,-0.0055939555168151855,3.3295154571533203E-4,4.7016143798828125E-4,0.014118924736976624,-0.01024886965751648,-0.014829158782958984,0.003944605588912964,-0.017748937010765076,-0.02887868881225586,-0.015355706214904785,-0.029106199741363525,-0.042684078216552734,-0.03245033323764801,-0.025831550359725952,-0.043836116790771484,-0.03985224664211273,-0.025342702865600586,-0.046303749084472656,0.004472462460398674,-0.004220873117446899,-0.008786201477050781,0.023421160876750946,0.026500284671783447,-0.008705615997314453,0.015419602394104004,0.0029622316360473633,-0.007974386215209961,0.008691668510437012,0.013751983642578125,-0.10000729560852051,0.007511448115110397,-0.0015433281660079956,-0.0041027069091796875,0.011592753231525421,-0.0026228129863739014,-0.0038738250732421875,0.02095109224319458,-0.02007061243057251,0.009485244750976562,-0.029670685529708862,-0.0244370698928833,-0.038779497146606445,0.0,0.0
