
Present Timestamp,Previous Label(one frame),New label (Present Label),head.x,head.y,head.z,leftShoulder.x,leftShoulder.y,leftShoulder.z,leftElbow.x,leftElbow.y,leftElbow.z,leftWrist.x,leftWrist.y,leftWrist.z,leftHand.x,leftHand.y,leftHand.z,leftFingerTip.x,leftFingerTip.y,leftFingerTip.z,leftHip.x,leftHip.y,leftHip.z,leftKnee.x,leftKnee.y,leftKnee.z,leftAnkle.x,leftAnkle.y,leftAnkle.z,leftFoot.x,leftFoot.y,leftFoot.z,rightShoulder.x,rightShoulder.y,rightShoulder.z,rightElbow.x,rightElbow.y,rightElbow.z,rightWrist.x,rightWrist.y,rightWrist.z,rightHand.x,rightHand.y,rightHand.z,rightFingerTip.x,rightFingerTip.y,rightFingerTip.z,	rightHip.x,rightHip.y,rightHip.z,rightKnee.x,rightKnee.y,rightKnee.z,rightAnkle.x,rightAnkle.y,rightAnkle.z,rightFoot.x,rightFoot.y,rightFoot.z,spine.x,spine.y,spine.z,shoulderCenter.x,shoulderCenter.y,shoulderCenter.z,leftThumb.x,leftThumb.y,leftThumb.z,rightThumb.x,rightThumb.y,rightThumb.z,ballX,ballY,deltaT,deltahead.x,deltahead.y,deltahead.z,deltaleftShoulder.x,deltaleftShoulder.y,deltaleftShoulder.z,deltaleftElbow.x,deltaleftElbow.y,deltaleftElbow.z,deltaleftWrist.x,deltaleftWrist.y,deltaleftWrist.z,deltaleftHand.x,deltaleftHand.y,deltaleftHand.z,deltaleftFingerTip.x,deltaleftFingerTip.y,deltaleftFingerTip.z,deltaleftHip.x,deltaleftHip.y,deltaleftHip.z,deltaleftKnee.x,deltaleftKnee.y,deltaleftKnee.z,deltaleftAnkle.x,deltaleftAnkle.y,deltaleftAnkle.z,deltaleftFoot.x,deltaleftFoot.y,deltaleftFoot.z,deltarightShoulder.x,deltarightShoulder.y,deltarightShoulder.z,deltarightElbow.x,deltarightElbow.y,deltarightElbow.z,deltarightWrist.x,deltarightWrist.y,deltarightWrist.z,deltarightHand.x,deltarightHand.y,deltarightHand.z,deltarightFingerTip.x,deltarightFingerTip.y,deltarightFingerTip.z,	deltarightHip.x,deltarightHip.y,deltarightHip.z,deltarightKnee.x,deltarightKnee.y,deltarightKnee.z,deltarightAnkle.x,deltarightAnkle.y,deltarightAnkle.z,deltarightFoot.x,deltarightFoot.y,deltarightFoot.z,deltaspine.x,deltaspine.y,deltaspine.z,deltashoulderCenter.x,deltashoulderCenter.y,deltashoulderCenter.z,deltaleftThumb.x,deltaleftThumb.y,deltaleftThumb.z,deltarightThumb.x,deltarightThumb.y,deltarightThumb.z,deltaballX,deltaballY
1478627492319,free_gestures,free_gestures,0.04999252408742905,0.5328698754310608,2.515096426010132,-0.13118906319141388,0.3401884138584137,2.6264216899871826,-0.17532409727573395,0.0724913701415062,2.7354772090911865,-0.17178641259670258,-0.15008436143398285,2.7469425201416016,-0.16616474092006683,-0.20480284094810486,2.7682368755340576,-0.16267184913158417,-0.2701919674873352,2.7705628871917725,-0.0165104903280735,-0.13442137837409973,2.787407398223877,-0.0782821848988533,-0.3980739712715149,2.913938045501709,-0.098052017390728,-0.6890562772750854,3.085726261138916,-0.10015691816806793,-0.7640221118927002,2.976998805999756,0.21872775256633759,0.3301832973957062,2.617609739303589,0.25499388575553894,0.06865770369768143,2.7290141582489014,0.24991722404956818,-0.15403439104557037,2.739013433456421,0.24139760434627533,-0.23005424439907074,2.7529091835021973,0.23638932406902313,-0.303191602230072,2.754686117172241,0.09997447580099106,-0.13372710347175598,2.7821755409240723,0.13596104085445404,-0.4065333902835846,2.921252727508545,0.1328854262828827,-0.7086790204048157,3.0922651290893555,0.12834130227565765,-0.7834653854370117,2.9835917949676514,0.04675697535276413,0.1447880119085312,2.7057342529296875,0.051262374967336655,0.3511340022087097,2.6141810417175293,-0.12625093758106232,-0.18809857964515686,2.760333299636841,0.2857433557510376,-0.22779183089733124,2.7460832595825195,4155.3753662109375,1019.2431468848885,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478627492336,free_gestures,free_gestures,0.05112774670124054,0.5315149426460266,2.51701021194458,-0.12958770990371704,0.34004873037338257,2.6270508766174316,-0.17496316134929657,0.07270985841751099,2.7357828617095947,-0.1711076945066452,-0.149385005235672,2.7514290809631348,-0.16830481588840485,-0.20485171675682068,2.7722208499908447,-0.16191907227039337,-0.27464228868484497,2.77554988861084,-0.015059794299304485,-0.13442978262901306,2.7886202335357666,-0.07694397866725922,-0.39853864908218384,2.9149057865142822,-0.09853003919124603,-0.6905984878540039,3.087313652038574,-0.1007334291934967,-0.7655457258224487,2.9785830974578857,0.22001057863235474,0.3296462893486023,2.6180074214935303,0.25661957263946533,0.0673176571726799,2.7307441234588623,0.25374728441238403,-0.15537132322788239,2.7409942150115967,0.24490977823734283,-0.23261742293834686,2.755753517150879,0.23771168291568756,-0.3089018166065216,2.7665586471557617,0.10117994248867035,-0.13376307487487793,2.7835798263549805,0.13702696561813354,-0.40634915232658386,2.9215188026428223,0.1330578774213791,-0.7077171802520752,3.091043472290039,0.12840837240219116,-0.7825037837028503,2.982362985610962,0.04759105667471886,0.14411470293998718,2.70733904838562,0.051460135728120804,0.3499029576778412,2.616117000579834,-0.12905322015285492,-0.19844865798950195,2.75924015045166,0.2821215093135834,-0.2453833967447281,2.7374444007873535,4155.3753662109375,1019.2431468848885,17,0.001135222613811493,-0.0013549327850341797,0.0019137859344482422,0.0016013532876968384,-1.3968348503112793E-4,6.291866302490234E-4,3.6093592643737793E-4,2.1848827600479126E-4,3.056526184082031E-4,6.78718090057373E-4,6.99356198310852E-4,0.004486560821533203,-0.0021400749683380127,-4.887580871582031E-5,0.003983974456787109,7.527768611907959E-4,-0.004450321197509766,0.004987001419067383,0.0014506960287690163,-8.404254913330078E-6,0.0012128353118896484,0.0013382062315940857,-4.646778106689453E-4,9.677410125732422E-4,-4.780218005180359E-4,-0.001542210578918457,0.0015873908996582031,-5.76511025428772E-4,-0.0015236139297485352,0.0015842914581298828,0.0012828260660171509,-5.370080471038818E-4,3.9768218994140625E-4,0.0016256868839263916,-0.0013400465250015259,0.0017299652099609375,0.003830060362815857,-0.0013369321823120117,0.0019807815551757812,0.003512173891067505,-0.002563178539276123,0.0028443336486816406,0.0013223588466644287,-0.005710214376449585,0.011872529983520508,0.0012054666876792908,-3.597140312194824E-5,0.0014042854309082031,0.0010659247636795044,1.8423795700073242E-4,2.6607513427734375E-4,1.7245113849639893E-4,9.618401527404785E-4,-0.0012216567993164062,6.70701265335083E-5,9.61601734161377E-4,-0.0012288093566894531,8.340813219547272E-4,-6.733089685440063E-4,0.0016047954559326172,1.9776076078414917E-4,-0.0012310445308685303,0.0019359588623046875,-0.0028022825717926025,-0.010350078344345093,-0.001093149185180664,-0.0036218464374542236,-0.01759156584739685,-0.008638858795166016,0.0,0.0
1478627492356,free_gestures,free_gestures,0.05222490429878235,0.5315178036689758,2.518439292907715,-0.12829795479774475,0.34020012617111206,2.627875804901123,-0.17397676408290863,0.0734608843922615,2.737014055252075,-0.17090801894664764,-0.14842115342617035,2.7544164657592773,-0.16561223566532135,-0.200374037027359,2.773224353790283,-0.1606670469045639,-0.275345116853714,2.785004138946533,-0.013491290621459484,-0.13379381597042084,2.7894811630249023,-0.07592198252677917,-0.39552053809165955,2.914010524749756,-0.09781200438737869,-0.6897528171539307,3.087026357650757,-0.10019908845424652,-0.7647056579589844,2.9782960414886475,0.2215225249528885,0.33038678765296936,2.6180055141448975,0.2581597566604614,0.066910520195961,2.731865167617798,0.2570957541465759,-0.15572290122509003,2.742713451385498,0.2481883317232132,-0.2304711937904358,2.7562294006347656,0.23739129304885864,-0.3016902208328247,2.7550079822540283,0.1022588387131691,-0.13353517651557922,2.7843973636627197,0.1381874978542328,-0.40516382455825806,2.921799421310425,0.13278892636299133,-0.7052133083343506,3.090188503265381,0.12796539068222046,-0.7800207734107971,2.9815046787261963,0.048659004271030426,0.14408765733242035,2.7084107398986816,0.052154719829559326,0.34960049390792847,2.617283821105957,-0.12390919774770737,-0.19180217385292053,2.759716033935547,0.28746962547302246,-0.23894336819648743,2.7448573112487793,4155.3753662109375,1019.2431468848885,20,0.001097157597541809,2.86102294921875E-6,0.0014290809631347656,0.00128975510597229,1.513957977294922E-4,8.249282836914062E-4,9.863972663879395E-4,7.510259747505188E-4,0.0012311935424804688,1.996755599975586E-4,9.63851809501648E-4,0.002987384796142578,0.002692580223083496,0.00447767972946167,0.0010035037994384766,0.0012520253658294678,-7.028281688690186E-4,0.00945425033569336,0.0015685036778450012,6.359666585922241E-4,8.609294891357422E-4,0.0010219961404800415,0.003018110990524292,-8.952617645263672E-4,7.180348038673401E-4,8.456707000732422E-4,-2.872943878173828E-4,5.343407392501831E-4,8.400678634643555E-4,-2.8705596923828125E-4,0.0015119463205337524,7.404983043670654E-4,-1.9073486328125E-6,0.0015401840209960938,-4.071369767189026E-4,0.0011210441589355469,0.0033484697341918945,-3.515779972076416E-4,0.0017192363739013672,0.0032785534858703613,0.0021462291479110718,4.7588348388671875E-4,-3.2038986682891846E-4,0.007211595773696899,-0.011550664901733398,0.0010788962244987488,2.2789835929870605E-4,8.175373077392578E-4,0.0011605322360992432,0.0011853277683258057,2.8061866760253906E-4,-2.6895105838775635E-4,0.0025038719177246094,-8.549690246582031E-4,-4.429817199707031E-4,0.0024830102920532227,-8.58306884765625E-4,0.0010679475963115692,-2.7045607566833496E-5,0.0010716915130615234,6.945841014385223E-4,-3.024637699127197E-4,0.0011668205261230469,0.0051440224051475525,0.006646484136581421,4.7588348388671875E-4,0.005348116159439087,0.006440028548240662,0.007412910461425781,0.0,0.0
1478627492369,free_gestures,free_gestures,0.05222490429878235,0.5315178036689758,2.518439292907715,-0.12829795479774475,0.34020012617111206,2.627875804901123,-0.17397676408290863,0.0734608843922615,2.737014055252075,-0.17090801894664764,-0.14842115342617035,2.7544164657592773,-0.16561223566532135,-0.200374037027359,2.773224353790283,-0.1606670469045639,-0.275345116853714,2.785004138946533,-0.013491290621459484,-0.13379381597042084,2.7894811630249023,-0.07592198252677917,-0.39552053809165955,2.914010524749756,-0.09781200438737869,-0.6897528171539307,3.087026357650757,-0.10019908845424652,-0.7647056579589844,2.9782960414886475,0.2215225249528885,0.33038678765296936,2.6180055141448975,0.2581597566604614,0.066910520195961,2.731865167617798,0.2570957541465759,-0.15572290122509003,2.742713451385498,0.2481883317232132,-0.2304711937904358,2.7562294006347656,0.23739129304885864,-0.3016902208328247,2.7550079822540283,0.1022588387131691,-0.13353517651557922,2.7843973636627197,0.1381874978542328,-0.40516382455825806,2.921799421310425,0.13278892636299133,-0.7052133083343506,3.090188503265381,0.12796539068222046,-0.7800207734107971,2.9815046787261963,0.048659004271030426,0.14408765733242035,2.7084107398986816,0.052154719829559326,0.34960049390792847,2.617283821105957,-0.12390919774770737,-0.19180217385292053,2.759716033935547,0.28746962547302246,-0.23894336819648743,2.7448573112487793,4155.3753662109375,1019.2431468848885,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478627492390,free_gestures,free_gestures,0.05291905626654625,0.531348705291748,2.519759178161621,-0.12693844735622406,0.3402813673019409,2.6285529136657715,-0.17249444127082825,0.072332464158535,2.7392475605010986,-0.1710578352212906,-0.14959336817264557,2.7563507556915283,-0.16628290712833405,-0.20026706159114838,2.7742908000946045,-0.16088421642780304,-0.27544552087783813,2.7839062213897705,-0.012241147458553314,-0.13401637971401215,2.7901971340179443,-0.07527434080839157,-0.39438655972480774,2.913904905319214,-0.09568578004837036,-0.6865971684455872,3.084818124771118,-0.09809405356645584,-0.761567234992981,2.976067543029785,0.22279371321201324,0.33052757382392883,2.6186630725860596,0.25977203249931335,0.06744170933961868,2.732757329940796,0.2591123878955841,-0.1551988422870636,2.7435462474823,0.25298330187797546,-0.23025567829608917,2.7585320472717285,0.24861769378185272,-0.30406618118286133,2.7639315128326416,0.10357894003391266,-0.1335817575454712,2.784883499145508,0.1387387067079544,-0.4058869779109955,2.9236292839050293,0.1323668211698532,-0.7070845365524292,3.092289924621582,0.1275491863489151,-0.7818684577941895,2.983595371246338,0.049949269741773605,0.143711119890213,2.709296226501465,0.05320093780755997,0.34908527135849,2.618300676345825,-0.12499631196260452,-0.19610004127025604,2.756535768508911,0.29452595114707947,-0.2375674694776535,2.748769521713257,4155.3753662109375,1019.2431468848885,21,6.941519677639008E-4,-1.690983772277832E-4,0.00131988525390625,0.001359507441520691,8.124113082885742E-5,6.771087646484375E-4,0.0014823228120803833,-0.0011284202337265015,0.0022335052490234375,-1.4981627464294434E-4,-0.0011722147464752197,0.0019342899322509766,-6.706714630126953E-4,1.0697543621063232E-4,0.001066446304321289,-2.1716952323913574E-4,-1.0040402412414551E-4,-0.0010979175567626953,0.0012501431629061699,-2.225637435913086E-4,7.159709930419922E-4,6.476417183876038E-4,0.0011339783668518066,-1.0561943054199219E-4,0.0021262243390083313,0.003155648708343506,-0.002208232879638672,0.00210503488779068,0.003138422966003418,-0.0022284984588623047,0.0012711882591247559,1.4078617095947266E-4,6.575584411621094E-4,0.0016122758388519287,5.311891436576843E-4,8.921623229980469E-4,0.0020166337490081787,5.240589380264282E-4,8.327960968017578E-4,0.004794970154762268,2.1551549434661865E-4,0.0023026466369628906,0.01122640073299408,-0.002375960350036621,0.008923530578613281,0.0013201013207435608,-4.6581029891967773E-5,4.8613548278808594E-4,5.512088537216187E-4,-7.231533527374268E-4,0.0018298625946044922,-4.2210519313812256E-4,-0.0018712282180786133,0.002101421356201172,-4.162043333053589E-4,-0.001847684383392334,0.0020906925201416016,0.0012902654707431793,-3.765374422073364E-4,8.854866027832031E-4,0.0010462179780006409,-5.152225494384766E-4,0.001016855239868164,-0.0010871142148971558,-0.00429786741733551,-0.003180265426635742,0.007056325674057007,0.0013758987188339233,0.003912210464477539,0.0,0.0
1478627492411,free_gestures,free_gestures,0.05291905626654625,0.531348705291748,2.519759178161621,-0.12693844735622406,0.3402813673019409,2.6285529136657715,-0.17249444127082825,0.072332464158535,2.7392475605010986,-0.1710578352212906,-0.14959336817264557,2.7563507556915283,-0.16628290712833405,-0.20026706159114838,2.7742908000946045,-0.16088421642780304,-0.27544552087783813,2.7839062213897705,-0.012241147458553314,-0.13401637971401215,2.7901971340179443,-0.07527434080839157,-0.39438655972480774,2.913904905319214,-0.09568578004837036,-0.6865971684455872,3.084818124771118,-0.09809405356645584,-0.761567234992981,2.976067543029785,0.22279371321201324,0.33052757382392883,2.6186630725860596,0.25977203249931335,0.06744170933961868,2.732757329940796,0.2591123878955841,-0.1551988422870636,2.7435462474823,0.25298330187797546,-0.23025567829608917,2.7585320472717285,0.24861769378185272,-0.30406618118286133,2.7639315128326416,0.10357894003391266,-0.1335817575454712,2.784883499145508,0.1387387067079544,-0.4058869779109955,2.9236292839050293,0.1323668211698532,-0.7070845365524292,3.092289924621582,0.1275491863489151,-0.7818684577941895,2.983595371246338,0.049949269741773605,0.143711119890213,2.709296226501465,0.05320093780755997,0.34908527135849,2.618300676345825,-0.12499631196260452,-0.19610004127025604,2.756535768508911,0.29452595114707947,-0.2375674694776535,2.748769521713257,4155.3753662109375,1019.2431468848885,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478627492424,free_gestures,free_gestures,0.05425533279776573,0.5317288041114807,2.5210814476013184,-0.1256798803806305,0.3411765694618225,2.6300182342529297,-0.17137721180915833,0.07223330438137054,2.7405524253845215,-0.17081955075263977,-0.1497478038072586,2.75722599029541,-0.16683286428451538,-0.20216161012649536,2.771404266357422,-0.164054274559021,-0.27111825346946716,2.779475688934326,-0.011507674120366573,-0.1340586096048355,2.790999412536621,-0.0742320641875267,-0.39578476548194885,2.9149675369262695,-0.09544981271028519,-0.6869246363639832,3.085726022720337,-0.0983264222741127,-0.761894166469574,2.9769952297210693,0.22373460233211517,0.3303138315677643,2.6188430786132812,0.2609926760196686,0.06660556048154831,2.7338314056396484,0.2616519629955292,-0.15578041970729828,2.746905565261841,0.2545432150363922,-0.23011447489261627,2.7614071369171143,0.24394796788692474,-0.3030858337879181,2.7644453048706055,0.10421502590179443,-0.13358911871910095,2.7853686809539795,0.1400044560432434,-0.4040440022945404,2.9235105514526367,0.1325092762708664,-0.703373372554779,3.09089732170105,0.1272236555814743,-0.7781922221183777,2.9822146892547607,0.05055181309580803,0.143455371260643,2.7099690437316895,0.05363469570875168,0.34868311882019043,2.6189663410186768,-0.1267385482788086,-0.1920756697654724,2.754560947418213,0.29383790493011475,-0.2283853143453598,2.748150587081909,4155.3753662109375,1019.2431468848885,13,0.0013362765312194824,3.80098819732666E-4,0.0013222694396972656,0.001258566975593567,8.952021598815918E-4,0.0014653205871582031,0.0011172294616699219,-9.915977716445923E-5,0.0013048648834228516,2.3828446865081787E-4,-1.544356346130371E-4,8.752346038818359E-4,-5.499571561813354E-4,-0.0018945485353469849,-0.002886533737182617,-0.0031700581312179565,0.004327267408370972,-0.004430532455444336,7.334733381867409E-4,-4.222989082336426E-5,8.022785186767578E-4,0.0010422766208648682,-0.0013982057571411133,0.001062631607055664,2.3596733808517456E-4,-3.274679183959961E-4,9.0789794921875E-4,-2.3236870765686035E-4,-3.269314765930176E-4,9.276866912841797E-4,9.408891201019287E-4,-2.1374225616455078E-4,1.800060272216797E-4,0.0012206435203552246,-8.361488580703735E-4,0.001074075698852539,0.0025395750999450684,-5.815774202346802E-4,0.0033593177795410156,0.001559913158416748,1.412034034729004E-4,0.002875089645385742,-0.0046697258949279785,9.803473949432373E-4,5.137920379638672E-4,6.360858678817749E-4,-7.361173629760742E-6,4.851818084716797E-4,0.0012657493352890015,0.0018429756164550781,-1.1873245239257812E-4,1.424551010131836E-4,0.0037111639976501465,-0.0013926029205322266,-3.255307674407959E-4,0.0036762356758117676,-0.0013806819915771484,6.025433540344238E-4,-2.557486295700073E-4,6.728172302246094E-4,4.337579011917114E-4,-4.0215253829956055E-4,6.656646728515625E-4,-0.001742236316204071,0.00402437150478363,-0.001974821090698242,-6.880462169647217E-4,0.009182155132293701,-6.189346313476562E-4,0.0,0.0
1478627492456,free_gestures,free_gestures,0.05484229326248169,0.5313901901245117,2.5215306282043457,-0.12427950650453568,0.3417105972766876,2.6306867599487305,-0.17017558217048645,0.07180846482515335,2.741590976715088,-0.17051465809345245,-0.15023185312747955,2.7577598094940186,-0.16420771181583405,-0.202042356133461,2.7715723514556885,-0.15957191586494446,-0.275605171918869,2.784104347229004,-0.01031750999391079,-0.13375329971313477,2.791907787322998,-0.07381471991539001,-0.39510345458984375,2.9147608280181885,-0.09382808208465576,-0.6860876679420471,3.0856668949127197,-0.09692828357219696,-0.7610713243484497,2.976947069168091,0.22466635704040527,0.3302347660064697,2.618994951248169,0.2620067000389099,0.06655139476060867,2.7342140674591064,0.26287829875946045,-0.15584366023540497,2.747185230255127,0.2571343183517456,-0.23043611645698547,2.7611942291259766,0.25205370783805847,-0.3045852482318878,2.7686305046081543,0.10529900342226028,-0.13355349004268646,2.7858314514160156,0.14150069653987885,-0.403607040643692,2.923774480819702,0.13246645033359528,-0.7035726308822632,3.0905890464782715,0.1269746571779251,-0.7783946394920349,2.9819204807281494,0.05161658674478531,0.14342933893203735,2.7106502056121826,0.054508306086063385,0.3485431373119354,2.619605541229248,-0.1269899308681488,-0.19380801916122437,2.7592482566833496,0.3002048134803772,-0.23692835867404938,2.7479231357574463,4155.3753662109375,1019.2431468848885,32,5.869604647159576E-4,-3.3861398696899414E-4,4.4918060302734375E-4,0.0014003738760948181,5.340278148651123E-4,6.685256958007812E-4,0.001201629638671875,-4.248395562171936E-4,0.0010385513305664062,3.048926591873169E-4,-4.8404932022094727E-4,5.338191986083984E-4,0.0026251524686813354,1.1925399303436279E-4,1.6808509826660156E-4,0.004482358694076538,-0.0044869184494018555,0.004628658294677734,0.0011901641264557838,3.0530989170074463E-4,9.083747863769531E-4,4.1734427213668823E-4,6.813108921051025E-4,-2.067089080810547E-4,0.001621730625629425,8.369684219360352E-4,-5.91278076171875E-5,0.001398138701915741,8.228421211242676E-4,-4.8160552978515625E-5,9.317547082901001E-4,-7.906556129455566E-5,1.518726348876953E-4,0.001014024019241333,-5.416572093963623E-5,3.826618194580078E-4,0.0012263357639312744,-6.324052810668945E-5,2.796649932861328E-4,0.0025911033153533936,-3.2164156436920166E-4,-2.129077911376953E-4,0.008105739951133728,-0.0014994144439697266,0.004185199737548828,0.0010839775204658508,3.5628676414489746E-5,4.627704620361328E-4,0.001496240496635437,4.3696165084838867E-4,2.639293670654297E-4,-4.2825937271118164E-5,-1.9925832748413086E-4,-3.082752227783203E-4,-2.4899840354919434E-4,-2.0241737365722656E-4,-2.942085266113281E-4,0.0010647736489772797,-2.6032328605651855E-5,6.811618804931641E-4,8.736103773117065E-4,-1.3998150825500488E-4,6.392002105712891E-4,-2.5138258934020996E-4,-0.0017323493957519531,0.004687309265136719,0.006366908550262451,-0.008543044328689575,-2.2745132446289062E-4,0.0,0.0
1478627492470,free_gestures,free_gestures,0.05484229326248169,0.5313901901245117,2.5215306282043457,-0.12427950650453568,0.3417105972766876,2.6306867599487305,-0.17017558217048645,0.07180846482515335,2.741590976715088,-0.17051465809345245,-0.15023185312747955,2.7577598094940186,-0.16420771181583405,-0.202042356133461,2.7715723514556885,-0.15957191586494446,-0.275605171918869,2.784104347229004,-0.01031750999391079,-0.13375329971313477,2.791907787322998,-0.07381471991539001,-0.39510345458984375,2.9147608280181885,-0.09382808208465576,-0.6860876679420471,3.0856668949127197,-0.09692828357219696,-0.7610713243484497,2.976947069168091,0.22466635704040527,0.3302347660064697,2.618994951248169,0.2620067000389099,0.06655139476060867,2.7342140674591064,0.26287829875946045,-0.15584366023540497,2.747185230255127,0.2571343183517456,-0.23043611645698547,2.7611942291259766,0.25205370783805847,-0.3045852482318878,2.7686305046081543,0.10529900342226028,-0.13355349004268646,2.7858314514160156,0.14150069653987885,-0.403607040643692,2.923774480819702,0.13246645033359528,-0.7035726308822632,3.0905890464782715,0.1269746571779251,-0.7783946394920349,2.9819204807281494,0.05161658674478531,0.14342933893203735,2.7106502056121826,0.054508306086063385,0.3485431373119354,2.619605541229248,-0.1269899308681488,-0.19380801916122437,2.7592482566833496,0.3002048134803772,-0.23692835867404938,2.7479231357574463,4155.3753662109375,1019.2431468848885,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478627492490,free_gestures,free_gestures,0.055700987577438354,0.5317119359970093,2.52284836769104,-0.1231887936592102,0.3416648805141449,2.6311542987823486,-0.1691943109035492,0.07136699557304382,2.7423529624938965,-0.17013981938362122,-0.15069915354251862,2.7582669258117676,-0.16174398362636566,-0.20269903540611267,2.7686381340026855,-0.15680374205112457,-0.27436649799346924,2.76757550239563,-0.009005567990243435,-0.1332685500383377,2.7926056385040283,-0.07324051856994629,-0.3952997028827667,2.9153311252593994,-0.09346804767847061,-0.6902188658714294,3.0867199897766113,-0.09649263322353363,-0.7651492357254028,2.977985143661499,0.22628197073936462,0.3307454586029053,2.6195383071899414,0.2644769549369812,0.06905969232320786,2.7342841625213623,0.2645891010761261,-0.1536160558462143,2.7476885318756104,0.2588930130004883,-0.22998739778995514,2.7625532150268555,0.2564188838005066,-0.30135002732276917,2.7746529579162598,0.10620906203985214,-0.13334587216377258,2.7862937450408936,0.1424591988325119,-0.40356242656707764,2.924236297607422,0.13183194398880005,-0.7043686509132385,3.0913000106811523,0.12642724812030792,-0.7791703343391418,2.9826090335845947,0.0530129037797451,0.14363279938697815,2.7114925384521484,0.05600285157561302,0.34862521290779114,2.6206352710723877,-0.12392183393239975,-0.19501082599163055,2.754730224609375,0.30197620391845703,-0.2281321883201599,2.753384590148926,4155.3753662109375,1019.2431468848885,20,8.58694314956665E-4,3.217458724975586E-4,0.001317739486694336,0.00109071284532547,-4.571676254272461E-5,4.6753883361816406E-4,9.812712669372559E-4,-4.414692521095276E-4,7.619857788085938E-4,3.748387098312378E-4,-4.673004150390625E-4,5.071163177490234E-4,0.002463728189468384,-6.566792726516724E-4,-0.0029342174530029297,0.0027681738138198853,0.0012386739253997803,-0.016528844833374023,0.0013119420036673546,4.847496747970581E-4,6.978511810302734E-4,5.742013454437256E-4,-1.9624829292297363E-4,5.702972412109375E-4,3.6003440618515015E-4,-0.004131197929382324,0.0010530948638916016,4.356503486633301E-4,-0.004077911376953125,0.0010380744934082031,0.0016156136989593506,5.106925964355469E-4,5.433559417724609E-4,0.002470254898071289,0.002508297562599182,7.009506225585938E-5,0.0017108023166656494,0.002227604389190674,5.033016204833984E-4,0.0017586946487426758,4.4871866703033447E-4,0.0013589859008789062,0.00436517596244812,0.0032352209091186523,0.006022453308105469,9.100586175918579E-4,2.076178789138794E-4,4.622936248779297E-4,9.585022926330566E-4,4.461407661437988E-5,4.6181678771972656E-4,-6.34506344795227E-4,-7.960200309753418E-4,7.109642028808594E-4,-5.474090576171875E-4,-7.756948471069336E-4,6.885528564453125E-4,0.001396317034959793,2.034604549407959E-4,8.423328399658203E-4,0.0014945454895496368,8.207559585571289E-5,0.0010297298431396484,0.003068096935749054,-0.001202806830406189,-0.004518032073974609,0.001771390438079834,0.008796170353889465,0.005461454391479492,0.0,0.0
