-0.129763231,0.614217997,2.886995316,-0.289396077,0.40206489,2.946163416,-0.337789863,0.129497483,3.031968117,-0.33303678,-0.098300733,3.078923941,-0.327682644,-0.121549547,3.098191977,-0.305789202,-0.165430561,3.127256632,-0.205505475,-0.026935276,3.123638391,-0.220245391,-0.266384006,3.267916679,-0.247412384,-0.54662478,3.445400476,-0.233214393,-0.618530512,3.340035915,0.026604172,0.409083962,2.983128071,0.073913664,0.141532466,3.077280521,0.067773253,-0.086704493,3.122361422,0.053726092,-0.087259784,3.132285118,0.043748811,-0.157252222,3.1445539,-0.058919214,-0.022803325,3.139963388,-0.051679671,-0.281099141,3.29392314,-0.020274924,-0.553349316,3.45612359,-0.112060547,-0.614746094,3.462890625,-0.138491049,0.241833225,3.067388058,-0.142425492,0.43852523,2.987657309,-0.356579185,-0.126523226,3.08228302,0.01962503,-0.084143348,3.123429298,0
-0.129763231,0.614217997,2.886995316,-0.289396077,0.40206489,2.946163416,-0.337789863,0.129497483,3.031968117,-0.33303678,-0.098300733,3.078923941,-0.327682644,-0.121549547,3.098191977,-0.305789202,-0.165430561,3.127256632,-0.205505475,-0.026935276,3.123638391,-0.220245391,-0.266384006,3.267916679,-0.247412384,-0.54662478,3.445400476,-0.233214393,-0.618530512,3.340035915,0.026604172,0.409083962,2.983128071,0.073913664,0.141532466,3.077280521,0.067773253,-0.086704493,3.122361422,0.053726092,-0.087259784,3.132285118,0.043748811,-0.157252222,3.1445539,-0.058919214,-0.022803325,3.139963388,-0.051679671,-0.281099141,3.29392314,-0.020274924,-0.553349316,3.45612359,-0.112060547,-0.614746094,3.462890625,-0.138491049,0.241833225,3.067388058,-0.142425492,0.43852523,2.987657309,-0.356579185,-0.126523226,3.08228302,0.01962503,-0.084143348,3.123429298,0
-0.129729435,0.614225864,2.887003899,-0.289433092,0.401760995,2.945674419,-0.337676555,0.130035535,3.031331062,-0.333210647,-0.097806677,3.078142881,-0.327758461,-0.123375759,3.097055197,-0.31261307,-0.166768387,3.112847567,-0.205640614,-0.026915105,3.123984098,-0.22170192,-0.266365319,3.267685413,-0.247701392,-0.546720862,3.445701599,-0.233071223,-0.618626416,3.340408802,0.026417878,0.40954861,2.983872414,0.073505446,0.141755387,3.077839136,0.066488467,-0.085867971,3.125222683,0.053229086,-0.110995576,3.14396286,0.048399564,-0.151890367,3.163074493,-0.059239093,-0.022637609,3.140831947,-0.051277243,-0.28051275,3.293932199,-0.020258432,-0.553360343,3.456238508,-0.06818711,-0.61840713,3.454490185,-0.138611272,0.241852,3.067600965,-0.142447248,0.438522041,2.987683058,-0.358158529,-0.128701031,3.08134222,0.018803053,-0.094590686,3.129700184,0
-0.12975876,0.614130974,2.887066603,-0.28948459,0.401699543,2.945667744,-0.337988079,0.130157515,3.030876637,-0.333438694,-0.097702742,3.077617168,-0.326833159,-0.12114659,3.096110106,-0.304994076,-0.166807845,3.128328562,-0.205669656,-0.026892655,3.124008417,-0.222264126,-0.265655547,3.26725316,-0.248196229,-0.546766341,3.44580245,-0.233503312,-0.618668854,3.340519667,0.026394296,0.409580052,2.984041929,0.073260926,0.142915979,3.078171253,0.067889489,-0.085072406,3.124325514,0.057891995,-0.111559846,3.139185905,0.050033234,-0.162673384,3.154742956,-0.059295677,-0.022541096,3.141264915,-0.050959855,-0.28020975,3.293749332,-0.020236744,-0.553627729,3.456659555,-0.007703831,-0.625469804,3.351302385,-0.138623163,0.24193123,3.06778121,-0.142391756,0.438607097,2.987827301,-0.345533699,-0.142328933,3.072600126,0.024491273,-0.098558798,3.127333403,0
-0.12975876,0.614130974,2.887066603,-0.28948459,0.401699543,2.945667744,-0.337988079,0.130157515,3.030876637,-0.333438694,-0.097702742,3.077617168,-0.326833159,-0.12114659,3.096110106,-0.304994076,-0.166807845,3.128328562,-0.205669656,-0.026892655,3.124008417,-0.222264126,-0.265655547,3.26725316,-0.248196229,-0.546766341,3.44580245,-0.233503312,-0.618668854,3.340519667,0.026394296,0.409580052,2.984041929,0.073260926,0.142915979,3.078171253,0.067889489,-0.085072406,3.124325514,0.057891995,-0.111559846,3.139185905,0.050033234,-0.162673384,3.154742956,-0.059295677,-0.022541096,3.141264915,-0.050959855,-0.28020975,3.293749332,-0.020236744,-0.553627729,3.456659555,-0.007703831,-0.625469804,3.351302385,-0.138623163,0.24193123,3.06778121,-0.142391756,0.438607097,2.987827301,-0.345533699,-0.142328933,3.072600126,0.024491273,-0.098558798,3.127333403,0
-0.129647046,0.614176631,2.88713026,-0.289790601,0.401213348,2.945168257,-0.338205278,0.130425498,3.030486584,-0.333276123,-0.09745355,3.077137709,-0.324684501,-0.123162173,3.092511654,-0.308355838,-0.16890265,3.112682104,-0.205967948,-0.027027175,3.124122858,-0.224850252,-0.267057657,3.267084599,-0.248444617,-0.546841741,3.446042299,-0.233397737,-0.618741095,3.340817451,0.026229227,0.409851611,2.984550953,0.073256291,0.142205954,3.079498529,0.0694521,-0.086344086,3.123515129,0.058804929,-0.112155937,3.136454582,0.049972847,-0.159622639,3.151076794,-0.059783388,-0.022604231,3.141878605,-0.050573513,-0.280060768,3.294210196,-0.02050845,-0.553477108,3.457033396,-0.061779335,-0.620047748,3.460900545,-0.138932019,0.241889805,3.067867041,-0.142618418,0.438594401,2.987756252,-0.350445509,-0.133413449,3.076364994,0.022046573,-0.090688519,3.123974323,0
-0.129647046,0.614176631,2.88713026,-0.289790601,0.401213348,2.945168257,-0.338205278,0.130425498,3.030486584,-0.333276123,-0.09745355,3.077137709,-0.324684501,-0.123162173,3.092511654,-0.308355838,-0.16890265,3.112682104,-0.205967948,-0.027027175,3.124122858,-0.224850252,-0.267057657,3.267084599,-0.248444617,-0.546841741,3.446042299,-0.233397737,-0.618741095,3.340817451,0.026229227,0.409851611,2.984550953,0.073256291,0.142205954,3.079498529,0.0694521,-0.086344086,3.123515129,0.058804929,-0.112155937,3.136454582,0.049972847,-0.159622639,3.151076794,-0.059783388,-0.022604231,3.141878605,-0.050573513,-0.280060768,3.294210196,-0.02050845,-0.553477108,3.457033396,-0.061779335,-0.620047748,3.460900545,-0.138932019,0.241889805,3.067867041,-0.142618418,0.438594401,2.987756252,-0.350445509,-0.133413449,3.076364994,0.022046573,-0.090688519,3.123974323,0
-0.128812313,0.614256561,2.887710094,-0.289671153,0.401213676,2.94489193,-0.338252813,0.130414486,3.029902697,-0.334503144,-0.097885936,3.074957132,-0.324858844,-0.121449523,3.092675924,-0.306301475,-0.166805878,3.113350153,-0.20598045,-0.027022095,3.124158859,-0.22468251,-0.26717782,3.267367125,-0.248773441,-0.54678762,3.445935011,-0.233527288,-0.618682265,3.34074235,0.026224421,0.409934223,2.984904289,0.073052466,0.144143894,3.078802347,0.070972405,-0.084484614,3.122613668,0.060791362,-0.112125427,3.138165474,0.041353952,-0.158193082,3.151160717,-0.059817903,-0.022531934,3.142137766,-0.05248129,-0.283051312,3.297081947,-0.020325001,-0.552735507,3.456421614,-0.007243338,-0.624577522,3.351152897,-0.138913736,0.241856307,3.067938805,-0.142525733,0.438491046,2.987793207,-0.359697372,-0.120717406,3.078750134,0.028355528,-0.089530483,3.122076511,0
-0.128443554,0.614689648,2.887876272,-0.289643198,0.401406974,2.944804668,-0.338290721,0.130379587,3.029732227,-0.334187746,-0.098187916,3.073691607,-0.324111193,-0.121784329,3.090493441,-0.313599706,-0.165814102,3.108180761,-0.205950513,-0.026946476,3.124068499,-0.225560352,-0.266626269,3.266190529,-0.248983502,-0.546474874,3.445831537,-0.233685791,-0.618371546,3.340646744,0.026163189,0.410022348,2.985003233,0.073038265,0.144140989,3.078786135,0.072661027,-0.084587887,3.122214556,0.061624527,-0.083298244,3.127319336,0.060011279,-0.156612098,3.148076534,-0.059781846,-0.02248759,3.14215374,-0.051911633,-0.281935602,3.296204567,-0.020855432,-0.555598676,3.458545208,-0.108276367,-0.618652344,3.46484375,-0.138959721,0.241910696,3.067909718,-0.142645478,0.438565969,2.987712622,-0.355837375,-0.118838698,3.065666914,0.025034135,-0.067025155,3.121866941,0
-0.128443554,0.614689648,2.887876272,-0.289643198,0.401406974,2.944804668,-0.338290721,0.130379587,3.029732227,-0.334187746,-0.098187916,3.073691607,-0.324111193,-0.121784329,3.090493441,-0.313599706,-0.165814102,3.108180761,-0.205950513,-0.026946476,3.124068499,-0.225560352,-0.266626269,3.266190529,-0.248983502,-0.546474874,3.445831537,-0.233685791,-0.618371546,3.340646744,0.026163189,0.410022348,2.985003233,0.073038265,0.144140989,3.078786135,0.072661027,-0.084587887,3.122214556,0.061624527,-0.083298244,3.127319336,0.060011279,-0.156612098,3.148076534,-0.059781846,-0.02248759,3.14215374,-0.051911633,-0.281935602,3.296204567,-0.020855432,-0.555598676,3.458545208,-0.108276367,-0.618652344,3.46484375,-0.138959721,0.241910696,3.067909718,-0.142645478,0.438565969,2.987712622,-0.355837375,-0.118838698,3.065666914,0.025034135,-0.067025155,3.121866941,0
